,x
11251,1
11252,0
11253,0
11254,0
11255,0
11256,1
11257,1
11258,1
11259,0
11260,1
11261,0
11262,0
11263,1
11264,1
11265,0
11266,0
11267,0
11268,0
11269,0
11270,0
11271,0
11272,0
11273,0
11274,0
11275,0
11276,0
11277,1
11278,1
11279,1
11280,1
11281,1
11282,1
11283,0
11284,0
11285,1
11286,0
11287,0
11288,0
11289,0
11290,1
11291,1
11292,1
11293,1
11294,1
11295,1
11296,1
11297,1
11298,1
11299,0
11300,0
11301,0
11302,0
11303,0
11304,0
11305,0
11306,0
11307,0
11308,0
11309,0
11310,0
11311,0
11312,0
11313,0
11314,0
11315,1
11316,1
11317,0
11318,1
11319,0
11320,0
11321,0
11322,0
11323,0
11324,1
11325,1
11326,0
11327,0
11328,1
11329,0
11330,1
11331,1
11332,1
11333,1
11334,1
11335,1
11336,1
11337,1
11338,1
11339,1
11340,1
11341,1
11342,0
11343,0
11344,0
11345,0
11346,1
11347,1
11348,1
11349,1
11350,1
11351,1
11352,0
11353,1
11354,0
11355,0
11356,0
11357,0
11358,0
11359,0
11360,0
11361,0
11362,0
11363,0
11364,0
11365,0
11366,1
11367,0
11368,0
11369,0
11370,1
11371,1
11372,0
11373,0
11374,0
11375,0
11376,1
11377,1
11378,1
11379,0
11380,0
11381,1
11382,1
11383,1
11384,1
11385,1
11386,1
11387,0
11388,0
11389,1
11390,0
11391,1
11392,0
11393,0
11394,0
11395,1
11396,1
11397,0
11398,1
11399,0
11400,1
11401,0
11402,0
11403,0
11404,0
11405,0
11406,0
11407,1
11408,1
11409,0
11410,0
11411,0
11412,0
11413,0
11414,0
11415,0
11416,0
11417,0
11418,0
11419,1
11420,0
11421,1
11422,1
11423,1
11424,1
11425,0
11426,1
11427,0
11428,0
11429,1
11430,0
11431,1
11432,0
11433,1
11434,1
11435,1
11436,1
11437,1
11438,1
11439,0
11440,0
11441,1
11442,0
11443,0
11444,0
11445,0
11446,0
11447,0
11448,0
11449,0
11450,0
11451,0
11452,0
11453,0
11454,0
11455,0
11456,0
11457,1
11458,1
11459,1
11460,1
11461,1
11462,1
11463,1
11464,1
11465,1
11466,1
11467,1
11468,1
11469,1
11470,1
11471,1
11472,1
11473,1
11474,1
11475,1
11476,1
11477,1
11478,1
11479,0
11480,0
11481,0
11482,1
11483,0
11484,0
11485,1
11486,0
11487,0
11488,0
11489,1
11490,0
11491,1
11492,0
11493,0
11494,0
11495,1
11496,0
11497,1
11498,1
11499,1
11500,1
11501,1
11502,1
11503,1
11504,1
11505,1
11506,1
11507,1
11508,0
11509,0
11510,0
11511,0
11512,0
11513,0
11514,0
11515,0
11516,0
11517,0
11518,0
11519,0
11520,0
11521,0
11522,1
11523,0
11524,0
11525,0
11526,0
11527,1
11528,1
11529,1
11530,1
11531,1
11532,1
11533,1
11534,1
11535,1
11536,1
11537,1
11538,0
11539,1
11540,0
11541,0
11542,0
11543,1
11544,1
11545,1
11546,0
11547,1
11548,0
11549,1
11550,1
11551,0
11552,0
11553,0
11554,0
11555,1
11556,0
11557,0
11558,1
11559,0
11560,1
11561,1
11562,0
11563,0
11564,0
11565,1
11566,0
11567,1
11568,0
11569,0
11570,0
11571,1
11572,1
11573,1
11574,1
11575,0
11576,1
11577,1
11578,1
11579,1
11580,1
11581,1
11582,1
11583,1
11584,1
11585,1
11586,0
11587,1
11588,0
11589,0
11590,0
11591,1
11592,0
11593,0
11594,1
11595,0
11596,0
11597,0
11598,0
11599,0
11600,0
11601,0
11602,0
11603,0
11604,0
11605,0
11606,1
11607,0
11608,1
11609,0
11610,1
11611,0
11612,1
11613,0
11614,0
11615,1
11616,1
11617,0
11618,0
11619,0
11620,1
11621,0
11622,0
11623,0
11624,0
11625,0
11626,0
11627,0
11628,0
11629,0
11630,0
11631,0
11632,0
11633,0
11634,0
11635,0
11636,0
11637,0
11638,0
11639,0
11640,0
11641,0
11642,0
11643,0
11644,1
11645,0
11646,0
11647,0
11648,0
11649,0
11650,0
11651,0
11652,1
11653,1
11654,1
11655,1
11656,1
11657,1
11658,0
11659,1
11660,0
11661,1
11662,0
11663,0
11664,0
11665,0
11666,0
11667,1
11668,0
11669,1
11670,0
11671,0
11672,0
11673,0
11674,0
11675,0
11676,0
11677,0
11678,0
11679,0
11680,0
11681,0
11682,1
11683,1
11684,1
11685,1
11686,0
11687,0
11688,0
11689,1
11690,0
11691,0
11692,0
11693,0
11694,0
11695,1
11696,0
11697,0
11698,0
11699,1
11700,1
11701,1
11702,1
11703,1
11704,1
11705,1
11706,1
11707,1
11708,1
11709,1
11710,1
11711,1
11712,1
11713,1
11714,1
11715,1
11716,1
11717,1
11718,1
11719,0
11720,0
11721,1
11722,0
11723,1
11724,0
11725,0
11726,0
11727,0
11728,0
11729,0
11730,0
11731,0
11732,0
11733,0
11734,0
11735,1
11736,0
11737,0
11738,0
11739,0
11740,0
11741,0
11742,0
11743,0
11744,0
11745,0
11746,0
11747,0
11748,0
11749,0
11750,0
11751,0
11752,0
11753,0
11754,1
11755,0
11756,1
11757,1
11758,1
11759,1
11760,1
11761,1
11762,1
11763,1
11764,1
11765,1
11766,0
11767,0
11768,0
11769,0
11770,0
11771,0
11772,0
11773,0
11774,1
11775,0
11776,0
11777,0
11778,0
11779,0
11780,0
11781,0
11782,0
11783,0
11784,0
11785,1
11786,0
11787,1
11788,0
11789,0
11790,0
11791,0
11792,0
11793,0
11794,0
11795,0
11796,0
11797,0
11798,0
11799,0
11800,0
11801,1
11802,0
11803,0
11804,0
11805,0
11806,0
11807,0
11808,0
11809,0
11810,0
11811,0
11812,0
11813,0
11814,0
11815,0
11816,1
11817,0
11818,1
11819,0
11820,1
11821,1
11822,1
11823,1
11824,1
11825,1
11826,1
11827,1
11828,1
11829,1
11830,1
11831,1
11832,1
11833,1
11834,0
11835,1
11836,0
11837,1
11838,1
11839,0
11840,1
11841,1
11842,0
11843,1
11844,0
11845,0
11846,0
11847,0
11848,0
11849,0
11850,1
11851,0
11852,0
11853,1
11854,0
11855,0
11856,0
11857,1
11858,1
11859,0
11860,1
11861,1
11862,1
11863,0
11864,1
11865,1
11866,0
11867,0
11868,0
11869,1
11870,0
11871,0
11872,0
11873,0
11874,1
11875,1
11876,0
11877,0
11878,0
11879,0
11880,0
11881,0
11882,0
11883,1
11884,0
11885,1
11886,1
11887,1
11888,0
11889,1
11890,1
11891,1
11892,0
11893,1
11894,0
11895,0
11896,0
11897,0
11898,1
11899,0
11900,1
11901,1
11902,1
11903,0
11904,1
11905,1
11906,1
11907,0
11908,1
11909,1
11910,1
11911,1
11912,1
11913,1
11914,1
11915,1
11916,1
11917,1
11918,0
11919,0
11920,0
11921,0
11922,1
11923,0
11924,1
11925,0
11926,0
11927,0
11928,1
11929,0
11930,0
11931,0
11932,0
11933,0
11934,1
11935,1
11936,0
11937,1
11938,0
11939,1
11940,1
11941,1
11942,0
11943,0
11944,1
11945,0
11946,0
11947,1
11948,1
11949,1
11950,1
11951,0
11952,1
11953,0
11954,0
11955,0
11956,0
11957,0
11958,0
11959,0
11960,0
11961,0
11962,0
11963,0
11964,1
11965,1
11966,1
11967,1
11968,1
11969,0
11970,1
11971,1
11972,1
11973,1
11974,1
11975,1
11976,0
11977,1
11978,0
11979,1
11980,0
11981,1
11982,0
11983,0
11984,0
11985,0
11986,0
11987,0
11988,0
11989,0
11990,0
11991,0
11992,0
11993,0
11994,0
11995,0
11996,1
11997,0
11998,1
11999,0
12000,0
12001,1
12002,0
12003,0
12004,0
12005,0
12006,0
12007,0
12008,0
12009,0
12010,0
12011,0
12012,0
12013,1
12014,0
12015,1
12016,0
12017,1
12018,1
12019,1
12020,0
12021,1
12022,1
12023,1
12024,1
12025,1
12026,1
12027,0
12028,1
12029,0
12030,0
12031,0
12032,0
12033,0
12034,0
12035,0
12036,1
12037,1
12038,0
12039,1
12040,1
12041,0
12042,0
12043,0
12044,0
12045,0
12046,0
12047,1
12048,1
12049,0
12050,0
12051,0
12052,1
12053,1
12054,0
12055,0
12056,0
12057,0
12058,0
12059,0
12060,1
12061,0
12062,0
12063,1
12064,0
12065,1
12066,1
12067,0
12068,0
12069,1
12070,0
12071,0
12072,1
12073,1
12074,0
12075,1
12076,1
12077,0
12078,1
12079,1
12080,0
12081,1
12082,0
12083,1
12084,0
12085,0
12086,1
12087,0
12088,1
12089,0
12090,0
12091,0
12092,1
12093,1
12094,1
12095,0
12096,1
12097,0
12098,1
12099,0
12100,1
12101,1
12102,0
12103,1
12104,0
12105,0
12106,1
12107,1
12108,1
12109,1
12110,1
12111,0
12112,1
12113,1
12114,0
12115,0
12116,1
12117,0
12118,1
12119,0
12120,1
12121,0
12122,0
12123,0
12124,0
12125,0
12126,0
12127,0
12128,0
12129,1
12130,1
12131,0
12132,1
12133,1
12134,1
12135,1
12136,0
12137,1
12138,0
12139,1
12140,0
12141,0
12142,0
12143,1
12144,1
12145,0
12146,1
12147,0
12148,1
12149,0
12150,0
12151,0
12152,0
12153,0
12154,0
12155,0
12156,0
12157,0
12158,0
12159,0
12160,0
12161,0
12162,0
12163,1
12164,1
12165,0
12166,1
12167,1
12168,1
12169,1
12170,0
12171,1
12172,0
12173,1
12174,0
12175,1
12176,1
12177,1
12178,0
12179,0
12180,0
12181,1
12182,1
12183,0
12184,1
12185,0
12186,0
12187,0
12188,1
12189,1
12190,1
12191,0
12192,1
12193,0
12194,0
12195,1
12196,1
12197,1
12198,1
12199,0
12200,1
12201,0
12202,1
12203,0
12204,0
12205,1
12206,0
12207,0
12208,0
12209,0
12210,1
12211,0
12212,1
12213,1
12214,0
12215,0
12216,1
12217,0
12218,0
12219,1
12220,1
12221,0
12222,0
12223,1
12224,1
12225,1
12226,0
12227,0
12228,1
12229,0
12230,0
12231,0
12232,0
12233,0
12234,0
12235,0
12236,0
12237,0
12238,0
12239,0
12240,0
12241,1
12242,0
12243,1
12244,0
12245,0
12246,0
12247,1
12248,1
12249,0
12250,1
12251,1
12252,0
12253,0
12254,1
12255,1
12256,0
12257,0
12258,0
12259,1
12260,0
12261,1
12262,0
12263,0
12264,0
12265,0
12266,0
12267,0
12268,0
12269,1
12270,1
12271,1
12272,1
12273,1
12274,1
12275,0
12276,0
12277,0
12278,1
12279,0
12280,1
12281,0
12282,0
12283,0
12284,0
12285,1
12286,0
12287,1
12288,1
12289,1
12290,0
12291,1
12292,1
12293,1
12294,0
12295,0
12296,1
12297,0
12298,1
12299,0
12300,1
12301,0
12302,0
12303,0
12304,0
12305,1
12306,1
12307,0
12308,0
12309,0
12310,0
12311,0
12312,0
12313,0
12314,0
12315,1
12316,1
12317,1
12318,0
12319,1
12320,0
12321,1
12322,0
12323,0
12324,1
12325,0
12326,0
12327,1
12328,1
12329,1
12330,1
12331,0
12332,0
12333,1
12334,0
12335,0
12336,0
12337,1
12338,0
12339,0
12340,1
12341,0
12342,0
12343,0
12344,0
12345,0
12346,0
12347,0
12348,0
12349,0
12350,0
12351,0
12352,1
12353,1
12354,0
12355,0
12356,0
12357,1
12358,0
12359,0
12360,0
12361,0
12362,0
12363,0
12364,0
12365,0
12366,0
12367,0
12368,0
12369,0
12370,0
12371,0
12372,0
12373,0
12374,0
12375,0
12376,0
12377,0
12378,0
12379,0
12380,0
12381,0
12382,0
12383,0
12384,0
12385,0
12386,0
12387,0
12388,0
12389,0
12390,0
12391,0
12392,0
12393,0
12394,0
12395,0
12396,0
12397,0
12398,0
12399,0
12400,0
12401,0
12402,0
12403,0
12404,0
12405,0
12406,0
12407,0
12408,0
12409,1
12410,1
12411,1
12412,0
12413,0
12414,0
12415,0
12416,0
12417,0
12418,0
12419,1
12420,1
12421,1
12422,0
12423,1
12424,0
12425,0
12426,0
12427,1
12428,1
12429,0
12430,0
12431,0
12432,0
12433,1
12434,0
12435,1
12436,1
12437,0
12438,0
12439,0
12440,0
12441,0
12442,0
12443,0
12444,0
12445,1
12446,1
12447,1
12448,0
12449,0
12450,0
12451,0
12452,0
12453,0
12454,0
12455,0
12456,0
12457,0
12458,0
12459,0
12460,0
12461,0
12462,1
12463,1
12464,0
12465,1
12466,0
12467,1
12468,0
12469,1
12470,1
12471,0
12472,1
12473,0
12474,0
12475,0
12476,0
12477,0
12478,0
12479,0
12480,0
12481,0
12482,0
12483,0
12484,0
12485,0
12486,0
12487,1
12488,0
12489,1
12490,1
12491,0
12492,0
12493,1
12494,0
12495,0
12496,0
12497,0
12498,0
12499,0
12500,0
12501,0
12502,1
12503,0
12504,0
12505,0
12506,1
12507,0
12508,0
12509,1
12510,0
12511,0
12512,1
12513,0
12514,1
12515,1
12516,1
12517,1
12518,1
12519,1
12520,0
12521,0
12522,0
12523,1
12524,1
12525,1
12526,1
12527,1
12528,0
12529,0
12530,0
12531,1
12532,1
12533,0
12534,1
12535,1
12536,1
12537,0
12538,0
12539,1
12540,0
12541,1
12542,1
12543,1
12544,1
12545,0
12546,1
12547,1
12548,1
12549,0
12550,0
12551,0
12552,1
12553,0
12554,1
12555,1
12556,0
12557,1
12558,1
12559,0
12560,1
12561,1
12562,0
12563,1
12564,1
12565,0
12566,0
12567,0
12568,0
12569,1
12570,0
12571,1
12572,0
12573,0
12574,0
12575,0
12576,1
12577,1
12578,0
12579,0
12580,1
12581,1
12582,1
12583,1
12584,1
12585,1
12586,0
12587,0
12588,0
12589,1
12590,1
12591,0
12592,0
12593,1
12594,0
12595,0
12596,1
12597,1
12598,1
12599,0
12600,0
12601,1
12602,0
12603,1
12604,0
12605,0
12606,1
12607,1
12608,0
12609,1
12610,1
12611,1
12612,0
12613,0
12614,0
12615,0
12616,0
12617,0
12618,0
12619,0
12620,1
12621,0
12622,1
12623,0
12624,0
12625,0
12626,0
12627,1
12628,1
12629,0
12630,0
12631,1
12632,1
12633,0
12634,1
12635,1
12636,1
12637,1
12638,0
12639,1
12640,1
12641,0
12642,0
12643,0
12644,1
12645,0
12646,0
12647,0
12648,0
12649,0
12650,0
12651,0
12652,1
12653,1
12654,0
12655,0
12656,0
12657,0
12658,0
12659,0
12660,0
12661,0
12662,1
12663,1
12664,0
12665,0
12666,0
12667,0
12668,0
12669,0
12670,0
12671,0
12672,1
12673,0
12674,1
12675,1
12676,1
12677,1
12678,0
12679,0
12680,0
12681,1
12682,0
12683,1
12684,1
12685,0
12686,1
12687,1
12688,0
12689,0
12690,0
12691,1
12692,1
12693,0
12694,0
12695,0
12696,0
12697,0
12698,0
12699,0
12700,1
12701,0
12702,1
12703,0
12704,0
12705,1
12706,1
12707,1
12708,1
12709,1
12710,0
12711,0
12712,1
12713,0
12714,0
12715,0
12716,0
12717,0
12718,0
12719,1
12720,0
12721,1
12722,0
12723,0
12724,0
12725,0
12726,0
12727,0
12728,1
12729,1
12730,1
12731,1
12732,1
12733,1
12734,1
12735,1
12736,1
12737,1
12738,0
12739,0
12740,0
12741,0
12742,1
12743,1
12744,0
12745,0
12746,0
12747,0
12748,0
12749,0
12750,0
12751,0
12752,0
12753,0
12754,1
12755,0
12756,1
12757,0
12758,0
12759,1
12760,0
12761,0
12762,0
12763,0
12764,0
12765,0
12766,0
12767,0
12768,1
12769,1
12770,0
12771,0
12772,0
12773,1
12774,0
12775,1
12776,0
12777,0
12778,1
12779,1
12780,1
12781,1
12782,1
12783,1
12784,0
12785,1
12786,0
12787,0
12788,0
12789,0
12790,0
12791,1
12792,1
12793,0
12794,1
12795,1
12796,0
12797,1
12798,0
12799,1
12800,0
12801,0
12802,0
12803,1
12804,0
12805,0
12806,0
12807,0
12808,0
12809,0
12810,1
12811,0
12812,1
12813,0
12814,0
12815,1
12816,0
12817,0
12818,0
12819,0
12820,0
12821,0
12822,0
12823,0
12824,0
12825,0
12826,1
12827,1
12828,0
12829,0
12830,0
12831,0
12832,0
12833,0
12834,0
12835,0
12836,0
12837,0
12838,0
12839,0
12840,0
12841,0
12842,0
12843,0
12844,0
12845,1
12846,0
12847,0
12848,1
12849,0
12850,0
12851,1
12852,0
12853,0
12854,1
12855,0
12856,1
12857,0
12858,1
12859,1
12860,1
12861,0
12862,1
12863,0
12864,0
12865,0
12866,0
12867,0
12868,1
12869,1
12870,1
12871,1
12872,1
12873,0
12874,0
12875,0
12876,0
12877,0
12878,0
12879,1
12880,1
12881,0
12882,0
12883,0
12884,1
12885,1
12886,1
12887,1
12888,0
12889,0
12890,0
12891,0
12892,0
12893,0
12894,0
12895,0
12896,1
12897,1
12898,0
12899,1
12900,0
12901,0
12902,0
12903,1
12904,0
12905,1
12906,1
12907,1
12908,0
12909,0
12910,0
12911,0
12912,0
12913,0
12914,0
12915,0
12916,0
12917,1
12918,1
12919,1
12920,1
12921,1
12922,1
12923,0
12924,0
12925,1
12926,0
12927,1
12928,0
12929,0
12930,0
12931,0
12932,0
12933,1
12934,0
12935,1
12936,0
12937,0
12938,0
12939,1
12940,0
12941,0
12942,0
12943,0
12944,0
12945,1
12946,1
12947,1
12948,1
12949,1
12950,1
12951,1
12952,0
12953,0
12954,0
12955,0
12956,1
12957,0
12958,0
12959,0
12960,0
12961,0
12962,0
12963,0
12964,1
12965,1
12966,0
12967,0
12968,0
12969,0
12970,0
12971,0
12972,0
12973,0
12974,0
12975,0
12976,0
12977,0
12978,0
12979,1
12980,1
12981,0
12982,0
12983,0
12984,0
12985,0
12986,0
12987,0
12988,1
12989,1
12990,1
12991,0
12992,1
12993,1
12994,0
12995,0
12996,0
12997,0
12998,1
12999,1
13000,1
13001,0
13002,0
13003,0
13004,0
13005,0
13006,1
13007,1
13008,0
13009,0
13010,0
13011,0
13012,0
13013,0
13014,0
13015,1
13016,1
13017,0
13018,1
13019,1
13020,1
13021,1
13022,1
13023,1
13024,0
13025,0
13026,0
13027,0
13028,1
13029,1
13030,1
13031,0
13032,0
13033,0
13034,0
13035,1
13036,0
13037,0
13038,0
13039,0
13040,0
13041,0
13042,0
13043,1
13044,0
13045,1
13046,0
13047,0
13048,0
13049,0
13050,0
13051,0
13052,1
13053,0
13054,0
13055,0
13056,0
13057,0
13058,1
13059,0
13060,1
13061,0
13062,1
13063,0
13064,0
13065,1
13066,0
13067,0
13068,0
13069,0
13070,0
13071,0
13072,0
13073,0
13074,0
13075,0
13076,0
13077,0
13078,0
13079,0
13080,0
13081,0
13082,0
13083,0
13084,0
13085,0
13086,0
13087,0
13088,0
13089,0
13090,0
13091,0
13092,1
13093,1
13094,0
13095,0
13096,1
13097,0
13098,1
13099,1
13100,1
13101,1
13102,1
13103,0
13104,0
13105,0
13106,1
13107,0
13108,0
13109,0
13110,1
13111,1
13112,0
13113,0
13114,0
13115,0
13116,0
13117,0
13118,0
13119,0
13120,0
13121,0
13122,0
13123,0
13124,0
13125,0
13126,0
13127,0
13128,1
13129,1
13130,1
13131,0
13132,1
13133,1
13134,0
13135,0
13136,0
13137,0
13138,0
13139,1
13140,0
13141,0
13142,1
13143,0
13144,0
13145,0
13146,0
13147,0
13148,0
13149,1
13150,1
13151,0
13152,0
13153,1
13154,1
13155,1
13156,1
13157,0
13158,0
13159,0
13160,0
13161,0
13162,0
13163,0
13164,0
13165,0
13166,0
13167,0
13168,0
13169,0
13170,0
13171,0
13172,0
13173,0
13174,0
13175,0
13176,0
13177,0
13178,1
13179,0
13180,1
13181,1
13182,1
13183,0
13184,0
13185,0
13186,0
13187,0
13188,0
13189,1
13190,0
13191,1
13192,1
13193,1
13194,1
13195,0
13196,1
13197,0
13198,0
13199,0
13200,0
13201,0
13202,0
13203,0
13204,0
13205,0
13206,0
13207,0
13208,0
13209,0
13210,0
13211,0
13212,1
13213,1
13214,0
13215,1
13216,0
13217,0
13218,1
13219,1
13220,1
13221,1
13222,1
13223,0
13224,0
13225,1
13226,0
13227,1
13228,0
13229,1
13230,0
13231,0
13232,0
13233,0
13234,0
13235,0
13236,0
13237,0
13238,0
13239,0
13240,0
13241,0
13242,0
13243,0
13244,0
13245,0
13246,1
13247,0
13248,1
13249,1
13250,1
13251,1
13252,1
13253,1
13254,0
13255,0
13256,0
13257,1
13258,1
13259,0
13260,0
13261,0
13262,1
13263,1
13264,1
13265,1
13266,1
13267,0
13268,1
13269,0
13270,0
13271,0
13272,0
13273,0
13274,0
13275,0
13276,0
13277,0
13278,0
13279,0
13280,0
13281,0
13282,0
13283,0
13284,1
13285,0
13286,0
13287,0
13288,0
13289,0
13290,0
13291,0
13292,1
13293,0
13294,0
13295,0
13296,0
13297,0
13298,0
13299,1
13300,0
13301,0
13302,1
13303,0
13304,0
13305,0
13306,0
13307,0
13308,0
13309,0
13310,0
13311,0
13312,0
13313,0
13314,0
13315,0
13316,1
13317,0
13318,0
13319,0
13320,1
13321,1
13322,1
13323,1
13324,0
13325,1
13326,1
13327,0
13328,0
13329,0
13330,0
13331,0
13332,0
13333,0
13334,0
13335,0
13336,0
13337,1
13338,0
13339,0
13340,1
13341,0
13342,1
13343,0
13344,0
13345,0
13346,0
13347,0
13348,1
13349,1
13350,0
13351,0
13352,0
13353,0
13354,0
13355,1
13356,1
13357,1
13358,0
13359,0
13360,1
13361,1
13362,1
13363,0
13364,0
13365,1
13366,0
13367,0
13368,0
13369,0
13370,0
13371,0
13372,0
13373,0
13374,0
13375,0
13376,0
13377,0
13378,0
13379,0
13380,1
13381,0
13382,0
13383,0
13384,0
13385,1
13386,1
13387,0
13388,0
13389,0
13390,0
13391,0
13392,0
13393,1
13394,0
13395,0
13396,1
13397,0
13398,1
13399,0
13400,1
13401,1
13402,1
13403,0
13404,1
13405,0
13406,1
13407,1
13408,1
13409,0
13410,0
13411,0
13412,0
13413,0
13414,1
13415,1
13416,1
13417,0
13418,0
13419,0
13420,0
13421,0
13422,1
13423,1
13424,0
13425,1
13426,1
13427,1
13428,0
13429,0
13430,0
13431,0
13432,1
13433,0
13434,0
13435,0
13436,1
13437,1
13438,1
13439,1
13440,0
13441,1
13442,1
13443,1
13444,1
13445,1
13446,1
13447,1
13448,0
13449,1
13450,1
13451,0
13452,0
13453,0
13454,1
13455,1
13456,1
13457,1
13458,0
13459,0
13460,0
13461,0
13462,0
13463,0
13464,0
13465,0
13466,0
13467,0
13468,0
13469,0
13470,0
13471,1
13472,0
13473,1
13474,0
13475,1
13476,0
13477,0
13478,0
13479,0
13480,0
13481,1
13482,0
13483,1
13484,0
13485,0
13486,1
13487,0
13488,0
13489,0
13490,1
13491,1
13492,1
13493,1
13494,1
13495,1
13496,0
13497,1
13498,0
13499,0
13500,1
13501,1
13502,1
13503,1
13504,0
13505,1
13506,0
13507,0
13508,1
13509,0
13510,0
13511,0
13512,0
13513,1
13514,0
13515,0
13516,1
13517,1
13518,1
13519,1
13520,0
13521,1
13522,0
13523,0
13524,0
13525,0
13526,0
13527,0
13528,0
13529,1
13530,1
13531,1
13532,1
13533,0
13534,0
13535,1
13536,1
13537,1
13538,1
13539,1
13540,1
13541,0
13542,1
13543,0
13544,1
13545,1
13546,0
13547,0
13548,0
13549,1
13550,1
13551,1
13552,1
13553,1
13554,1
13555,1
13556,0
13557,1
13558,1
13559,0
13560,0
13561,0
13562,1
13563,0
13564,0
13565,1
13566,0
13567,1
13568,1
13569,0
13570,1
13571,1
13572,0
13573,0
13574,1
13575,0
13576,0
13577,0
13578,1
13579,0
13580,0
13581,0
13582,0
13583,0
13584,0
13585,0
13586,0
13587,0
13588,1
13589,0
13590,0
13591,0
13592,0
13593,0
13594,0
13595,0
13596,0
13597,1
13598,1
13599,0
13600,0
13601,0
13602,1
13603,0
13604,0
13605,0
13606,1
13607,0
13608,1
13609,0
13610,1
13611,1
13612,1
13613,1
13614,1
13615,1
13616,0
13617,0
13618,1
13619,1
13620,1
13621,1
13622,1
13623,1
13624,0
13625,0
13626,0
13627,0
13628,0
13629,1
13630,1
13631,0
13632,1
13633,1
13634,1
13635,1
13636,1
13637,1
13638,1
13639,0
13640,1
13641,0
13642,1
13643,0
13644,1
13645,0
13646,1
13647,0
13648,1
13649,0
13650,0
13651,0
13652,0
13653,0
13654,0
13655,1
13656,0
13657,0
13658,0
13659,0
13660,0
13661,0
13662,0
13663,0
13664,0
13665,0
13666,0
13667,0
13668,0
13669,0
13670,0
13671,0
13672,0
13673,0
13674,0
13675,0
13676,0
13677,0
13678,0
13679,0
13680,1
13681,0
13682,1
13683,0
13684,0
13685,1
13686,1
13687,1
13688,0
13689,0
13690,0
13691,1
13692,0
13693,0
13694,1
13695,0
13696,1
13697,1
13698,1
13699,1
13700,1
13701,1
13702,0
13703,1
13704,1
13705,0
13706,0
13707,1
13708,0
13709,0
13710,1
13711,0
13712,0
13713,0
13714,0
13715,0
13716,0
13717,0
13718,0
13719,1
13720,0
13721,1
13722,1
13723,1
13724,1
13725,1
13726,1
13727,1
13728,1
13729,1
13730,1
13731,1
13732,0
13733,0
13734,0
13735,0
13736,0
13737,0
13738,1
13739,0
13740,0
13741,0
13742,0
13743,0
13744,0
13745,0
13746,0
13747,0
13748,0
13749,0
13750,0
13751,0
13752,0
13753,0
13754,0
13755,1
13756,0
13757,0
13758,0
13759,0
13760,0
13761,1
13762,0
13763,0
13764,1
13765,1
13766,1
13767,0
13768,0
13769,0
13770,1
13771,1
13772,1
13773,1
13774,0
13775,1
13776,1
13777,1
13778,1
13779,1
13780,1
13781,1
13782,0
13783,0
13784,0
13785,1
13786,0
13787,0
13788,0
13789,0
13790,0
13791,0
13792,1
13793,1
13794,0
13795,0
13796,0
13797,0
13798,0
13799,1
13800,1
13801,1
13802,0
13803,0
13804,0
13805,0
13806,1
13807,1
13808,0
13809,0
13810,1
13811,0
13812,1
13813,0
13814,0
13815,1
13816,0
13817,1
13818,1
13819,1
13820,1
13821,0
13822,1
13823,1
13824,0
13825,1
13826,1
13827,1
13828,1
13829,1
13830,0
13831,1
13832,1
13833,1
13834,0
13835,1
13836,1
13837,1
13838,0
13839,1
13840,0
13841,0
13842,1
13843,1
13844,1
13845,1
13846,1
13847,1
13848,1
13849,1
13850,1
13851,1
13852,0
13853,1
13854,0
13855,1
13856,1
13857,0
13858,1
13859,0
13860,1
13861,0
13862,0
13863,0
13864,0
13865,0
13866,0
13867,1
13868,0
13869,1
13870,1
13871,0
13872,0
13873,0
13874,0
13875,0
13876,1
13877,1
13878,0
13879,0
13880,0
13881,1
13882,0
13883,0
13884,0
13885,1
13886,0
13887,0
13888,0
13889,0
13890,0
13891,0
13892,0
13893,0
13894,0
13895,0
13896,0
13897,0
13898,0
13899,0
13900,1
13901,0
13902,0
13903,0
13904,0
13905,1
13906,0
13907,0
13908,0
13909,0
13910,0
13911,0
13912,0
13913,0
13914,0
13915,0
13916,0
13917,0
13918,0
13919,0
13920,0
13921,0
13922,0
13923,0
13924,0
13925,0
13926,1
13927,1
13928,0
13929,0
13930,1
13931,0
13932,0
13933,1
13934,1
13935,0
13936,1
13937,0
13938,0
13939,0
13940,0
13941,0
13942,0
13943,1
13944,1
13945,1
13946,0
13947,0
13948,1
13949,0
13950,0
13951,0
13952,1
13953,0
13954,0
13955,0
13956,1
13957,0
13958,1
13959,1
13960,0
13961,0
13962,0
13963,0
13964,1
13965,1
13966,1
13967,1
13968,0
13969,0
13970,0
13971,0
13972,0
13973,0
13974,0
13975,0
13976,1
13977,1
13978,0
13979,0
13980,0
13981,0
13982,1
13983,0
13984,1
13985,0
13986,0
13987,0
13988,0
13989,1
13990,0
13991,0
13992,0
13993,1
13994,0
13995,0
13996,0
13997,0
13998,0
13999,0
14000,1
14001,0
14002,0
14003,0
14004,1
14005,0
14006,1
14007,1
14008,0
14009,0
14010,0
14011,0
14012,1
14013,0
14014,0
14015,0
14016,1
14017,0
14018,1
14019,1
14020,0
14021,1
14022,1
14023,1
14024,1
14025,1
14026,1
14027,1
14028,1
14029,1
14030,1
14031,1
14032,0
14033,1
14034,1
14035,0
14036,1
14037,1
14038,1
14039,1
14040,0
14041,1
14042,0
14043,1
14044,0
14045,1
14046,1
14047,0
14048,1
14049,1
